,full_text,tweet_english
951,lama hukum an mati terapkanmaka korupsi di indonesia akan habisitu c3maskan warga indonesia danantara karana lembaga sudah jldi korupsi sampai tuntas kasus nya,"for a long time, the law is dead, then corruption in Indonesia will run out, that is, c3maskan Indonesian citizens and between because the institution is already jldi corruption until the case is completed"
952,pak lebih baik bapak nikmat masa pensiun tenang sama cucu bapak apa bapak beri jamin kl danantara akan korupsi di salah guna bancak,"sir, it's better that you enjoy a quiet retirement with your grandchildren, what do you guarantee kl and between corruption in the misuse of bancak"
953,ini lindung perintah indonesia rugi alami danantara tidak pikir ada kurang tuntut praktik korupsi danantara ini akan ambil jalur beda jelas bukan sarjana hukum indonesia saya pikir,this is hedge order indonesia natural loss and between do not think there is less demand for corrupt practices and between this will take a different path obviously not Indonesian legal scholars I think
954,lah urus nya bekas napi korupsi danantara bisnis investasi pak indonesia already have bad name for investementkarna jokowi 10 tahun biar korupsi,take care of former corruption convicts and between investment businesses Mr. Indonesia already has bad name for investementkarna jokowi 10 years so that corruption
955,pak yth poin kan siapa2 laksana integritasamanahnya ragu bukan niat teori diri wajar rakyat curiga belakang kasus korupsi triliun buka satu satu mustahil nanti akan lahir koruptor,"dear sir, the points are anyone such as integrity doubt is not the intention of the reasonable theory of self the people are suspicious behind the trillion corruption case open one impossible one will be born corrupt"
956,tentu anda boleh henti awas danantara saksama kamu awas ketat waspada terusmenerus hindar korupsi skandal telah jangkit indonesia 1mdb tidak jadi danantara ide buruk investasi,of course you can stop being careful and between being careful you are careful to be vigilant constantly avoiding corruption the scandal has hit Indonesia 1mdb is not so and between bad investment ideas
957,kayak kalau ada embel2 agama susah ramenya kak buat narasi danantara ajar kafir korupsi pertamina haram,"like if there is a religious appendage, it is difficult for the narrative and between teaching infidels about corruption, Pertamina is haram"
958,bapak yth rakyat trust issue mulai dr sejak lihat susun urus danantara mantan napi koruptor final kasus korupsi di release occrp ketua partai bisnis bangkrut plus kadar intelektualitasnya sgt ragu jujur sy percaya dg,mr. The people's trust issue began from the moment they saw the composition of the management and between the former corrupt prisoners and the final corruption case in the occrp release of the chairman of the bankrupt business party plus the level of intellectuality as I doubt honestly I believe with
959,banyak masalah timbul akibat perintah 20142024 hutang tumpuk korupsi tinggi anggur tingkat banyak janji politik tunai apbn jebol bahkan defisit semua jadi rakyat sangsi atas kerja danantara no trust at all,many problems arise due to order 20142024 high corruption pile debt wine level many promises of cash apbn politics break even deficits all so people are suspicious of work and between no trust at all
960,tll banyak simpang mulai dr asabri smp akhir pertamina group buat masy cemas pesimis apa nama kl danantara akan jd ladang baru korupsi,etc. There are many intersections starting from Dr. ASABRI SMP at the end of Pertamina group for people to worry about the pessimism of what is the name of kl and between will be the new field of corruption
961,betul pak niat tidak cukup semua rakyat dukung niat baik perintah ekonomi rakyat indonesia naik level rakyat indonesia khawatir aktor2 danantara terlakamu bnyk konflik penting dalam 90 orang tuju danantara jd ladang korupsi baru,"right sir, the intention is not enough for all the people to support the goodwill of the Indonesian people's economic order to rise to the level of the Indonesian people, they are worried that the actors and the archipelago have failed you, there are important conflicts in the 90 people and between the new corruption fields"
962,danantara jadi lahan bancak korupsi sangat gurih,and between so the land of corruption is very savory
963,memang indonesia punya good governance bagus semenjak era joko widodo kampret pak sih ragu tata kelola danantara akibat jadi lahan bancak korupsi jamaah jabat tunjuk masih haus duit kuasa bahkan takut miskin,indeed Indonesia has good governance since the era of joko widodo kampret sir is hesitant about governance and between the consequences of being a corrupt land for the congregation jabat shows that it is still hungry for power money and even afraid of poverty
964,komen ter cerdas juga yakin danantara jadi lahan korupsi jamaah,the smartest comments are also sure and between being the land of corruption of the congregation
965,rakyat wajar kuatir bahkan percaya tokoh2 danantara track recordnya merah polah pimpin prabowo jajar kasus2 korupsi makin jumbo gila buat yakin kalau intensi kelompok bentuk danantara,the people are naturally worried and even believe the figures and between the track record is red polah pimpin prabowo line of corruption cases are getting jumbo crazy to be sure that the intention of the form and between groups
966,fokus orang ke pecah soal indonesia gelap naik terus turunin lewat isu danantara danantara turun naik isu korupsi sebenarny cuma di main aja wkwwkwwk,people's focus to break down about dark Indonesia going up and down through issues and between and between the fluctuations of the real corruption issue is only played wkwwkwwk
967,bapak kan mantan presiden jugakasitau dong danantara akan jadi ajang korupsi jamaah himbau seluruh rakyat tidak libat libat diri danantara bank emas perintah akan jarah tipu rakyat situ,"the father, the former president, will also be the scene of corruption in the congregation, calling on all the people not to get involved and between the gold banks, the order will plunder the lies of the people there"
968,buat payung hukum korupsi danantara di hukum mati,for the legal umbrella of corruption and intervening in the death penalty
969,kalau pak ignasius jonan jadi ceo danantara aku yakin investor lebih percaya sudah bukti transformasi kai imagenya kumuh jadi transportasi bersih rapi tanpa calo banding carah sah bukti pernah laku korupsi,"if Mr. Ignasius Jonan becomes CEO and between, I'm sure investors are more confident that there is evidence of transformation, his image is slum, so clean transportation is neat without a valid carah appeal scalper, evidence that has ever sold corruption"
970,sabar buuangnya puter danantara duka yakalo x500 baru deh buat jalannnya ehh ngga deng korupsi duka baru cakin,patience with the removal of the puter and between the grief of the yakalo x500 just deh for the way ehh not with the corruption of the grief of the new cakin
971,tebak berapa rekor korupsi bakal danantara pecah nanti,guess how many corruption records will be broken later
972,betul sekali pak tidak tutup mata atas niat bentuk danantara sudah jelas pasti korupsi massal giat cuci cuci,"right, sir, don't close your eyes to the intention of the form and between it is clear that mass corruption is active in washing"
973,sebenernya ngga mau normalisasi korupsi seperti udah jadi budaya orang2 yakin kalo danantara bakal korupsi,actually do not want to normalize corruption like it has become a culture of people who believe that and between corruption will
974,mimpi soal danantara mungkin semua sepakat jadi tanya sudah siap rencana tata kelola dana di korupsi semua tahu jadi sakit negri di semua lini,dream about and between may all agree so ask are you ready for a fund governance plan in corruption everyone knows so it hurts the country on all fronts
975,masalah nya orang sekitar danantara bukan orang jujur ahli bidang investasi justru ahli bidang korupsi awas bapak bila hukum mati laku koruptor ampas asset koruptor mungkin masyarakat tidak terlakamu khawatir,"the problem is that people around and between are not honest people, experts in the field of investment are experts in the field of corruption, beware, sir, if the death penalty is corrupt, the dregs of corrupt assets, maybe the public will not be able to worry"
976,ayo tementemen seruin dari resmi danantara mbg basi pertamina korupsi pagar laut 30kamu sekarang elit senayan diem upgrade khup bisa biar kpk independen tidak hukum timpal buat koruptor,let's talk about seruin from official and between mbg basi pertamina corruption sea fence 30you are now elite senayan diem upgraded khup can let independent kpk not be legal timpal for corruptors
977,suruh ngejalanin danantara bikin rakyat ketar tir pak udah unsur nepotisme tinggal nunggu korupsi kolusi aja,told to run and intermediate to make the people ketar tir pak already element of nepotism just wait for corruption collusion
978,yakin danantara jadi tempat korupsi jamaah,sure and between being a place of corruption of the congregation
979,jiwasraya asabri waskita karya jebol semua lagi pertamax rasa pertalite korupsi perintah besar panjang jara ri mau percaya sama danantara presiden omonomon kabinet banyak khayal mau harap apa,soulasraya asabri clairvoyant clairvoyant work all over again pertamax rasa pertalite corruption command large length jara ri want to believe the same and between presidents omonomon cabinet many fantasies want to hope what
980,danantara calon jd lahan korupsi jamaah lihat muncul bareng heboh pertamax rasa pertalite bisa nylonong hambat,"and among the candidates for land corruption, the congregation saw that together with the first excitement, the sense of pertalite could inhibit nylonong"
981,korupsi jabat ya tdk percaya lah sama danantara,"corruption of the posture, yes, do not believe it is the same and between"
982,betul perintah bukti danantara benar benar baik ekonomi indonesia ya liat kasus belakang rakyat banyak tidak percaya memang banyak kasus korupsi rugi negara hingga 1 kuadriliun,"right, the order of evidence and between it is really good for the Indonesian economy, yes, look at the case behind the people, many do not believe that there are indeed many cases of state loss corruption up to 1 quadrillion"
983,nasehat ada final occrp pasar internasional yakin tdk terupdate sebut lagi fakta blkgan buka bagai kasus korupsi nilai sgt signifikan bahkan salah satu jadi anak usaha kelola danantara sendiri,advice there is a final occrp international market sure not updated mention again the fact blkgan open like a corruption case significant sgt value even one becomes a subsidiary of its own management and intermediary
984,memang bakal 1mdb di 1mdb bukti ada korupsi seret jabat tinggi masuk pm malaysia danantara pagar uu sulit awas kpk bpk,"indeed, it will be 1mdb in 1mdb of evidence that there is corruption dragging high officials into pm malaysia and between fences uu difficult to beware kpk bpk"
985,tuju danantara hanya rumah baru para koruptor2 baru ingin gilir korupsi,go and between only the new homes of the new corruptors want to take the turn of corruption
986,ken segera denger berita korupsi danantara,ken immediately heard the news of corruption and
987,nggeten mawon pak misal jabat urus danantara korupsi langsung hukum gantung kita mulai sini dulu,nggeten mawon pak eg office of management and between direct corruption of hanging law we start here first
988,lebih percaya gajah masuk lubang semut drpd perintah kelola danantara udahlah jujur aja kalo niat korupsi gausah bungkus2 pake itu liat keren ujung sma gimana ngabisin duit rakyat,more trust the elephant in the ant hole than the management order and between it is already honest if the intention of corruption is gausah packaged it looks cool at the end of high school how to spend the people's money
989,amat ekonomi politik ragu n khawatir tdk beri manfaat lanjut ekonomi negara rakyat biasa harap harga pangan tdk makin mahal prediksi danantara sarana korupsi baru urus kolusi n nepotisme,very political economy doubtful n worried about not providing further benefits to the economy of ordinary people's countries hope that food prices will not be more expensive predictions and between new means of corruption manage collusion n nepotism
990,sebab maling 2 1 niat 2 sempat lha kita tahu kelola orang masalah kasus mega korupsi blbi centuri food estate migas ada jamin tdk korupsi mereka niat sempat usuk pak hukum mati bg laku korupsi danantara,"because the thief 2 1 intention 2 had time, we know how to manage people with mega corruption cases, blbi centuri food estate oil and gas, there is a guarantee that they do not have corruption, they had the intention to use the death penalty for corruption and"
991,danantara ibarat kendara baru korupsi perintah usah bikin antri korupsi baru kalian maling2 tipu semua,and between is like a new vehicle of corruption order not to make a new line of corruption you all cheat
992,marah danantara alih pertamina korupsi pertamina selesai tetap lanjut cuma ganti main,"angry and between the transfer of Pertamina, Pertamina corruption is finished, still continued, just change the play"
993,asli bang wkwkwkw kemaren gua debat ssma 02 voter gin argumen korupsi jadi tahu kan era prabowo terus mbg bagus tuh sama danantara tuh bagus kalau jelek sekarang kita liat aja depan wkwkwkw suruh liat depan sekarang aja dah ancurrrrr,original bang wkwkwkw yesterday cave debate ssma 02 voter gin corruption argument so know that the era of prabowo continues mbg is good tuh sama and between it is good if it's bad now we just look ahead wkwkwkw tell me to look ahead now it's ancurrrrrr
994,mikir positif baik tp mental jabat indonesia ush rusak parah danantara jd alat korupsi baru alat cuci uang,positive thinking good but the mentality of the ush indonesian sheriff is badly damaged and between the new corruption tools and money laundering tools
995,elit biar nyata pidana kasus mengkonfirmasisekian kaliper manusia gelap korup organisir versi occrp jadi awas danantara fix deh pakar sangka korupsi pertamina hanya 9 orang,elite to make it a real criminal case confirming the existence of corrupt dark human calipers organizing the occrp version so beware and between fix deh experts think that Pertamina corruption is only 9 people
996,korupsi aja mati kian danantara buat anak kian cucu kelian anjing,corruption is just dying more and more for children and grandchildren of rabid dogs
997,gak heran bpi danantara fake mantan koruptor rp 100 m tim dewan pakar inisiator kelola dana insvestasi rp 15 rb triliun bareng koruptor belum tahu manusia tp tuhan tau loh wahh pakar korupsi beri wadah kerja jadi jabat skck,"no wonder bpi andantara fake ex-corruptors rp 100 m team of expert council initiators manage investment funds rp 15 rb trillion with corruptors don't know humans but god knows, wow corruption experts give work containers so skck shakes"
998,dahsyat tiap korupsi bongkar keruh kesajahteraan hidup masyarakat umum pak masyarakat tdk lagi percaya janji manis kata danantara bawa sukses yang kelola danantara sendiri orang sdh punya track record yg,terrible every corruption dismantles the turbidity of life of the general public sir the public no longer believes the promise of sweet words and between bring success that manages and between themselves people already have a track record that
999,pak sby analisa tajam sangat bijaksana lihat buah fenomena dari bagai sisi andai muncul danantara backup uu hukum mati korupsi uu ampas aset koruptor sentimen negatif mungkin akan jadi minim uang sana begitu,"mr. Sby, sharp analysis is very wise, see the fruit of the phenomenon from various sides if it appears and between backups uu death law corruption uu dregs corrupt assets negative sentiment may be minimal money there so"
1000,mungkin hemat stlh liat kondisi indonesia gelap gulita investor lari saham anjlok korupsi dimana2 phk massal demo mas brlanjut bakar barang bukti atur swaktu2 brubah perang opm retret habis dana danantara itu lupa trlakamu banyak,maybe save stlh see the conditions of Indonesia pitch black investors run stocks plummeted corruption where 2 phk mass demo mas brlanjut burn evidence set up time 2 brubah war opm retreat run out of funds and between it forget many trlakamu
1001,beneran lagisial wk juga gua pikir waktu danantara resmiin aaaahh udah mah buat bahan korupsi golonganwassalam,beneran lagisial wk juga guaikir waktu danantara resmiin aaaahh udah mah buat bahan korupsi grupwassalam
1002,ex napi koruptor sangat hormat jam bukti kasih jabat komut pln inisiator danantara jangan omon2 anti korupsi,ex prisoner corrupt very respectful hour proof of love office commut pln initiator and intermediary do not omon2 anti-corruption
1003,berani jamin potong kepala kepala kalau danantara pasti jadi sarang koruptor pak ratarata pegawai perban plat merah libat korupsi mung alem minta damai,"dare to guarantee to cut off the head if and between them must be a corrupt nest, sir, the average red plate bandage employee involved in corruption, mung alem asked for peace"
1004,danantara gagas bukan ahli ekonomi yang tesandung kasus korupsi prabowo bukan ahli ekonomi khawatir danantara mala rugi negara,"and between gagas and non-economists who are involved in prabowo corruption cases, non-economists are worried and between the loss of the state"
1005,mungkin semua percaya kalau danantara bukan hal buruk ada uu jabat korupsi langsung hukum mati miskin seluruh anggota keluarga bagaimana pak sudah fair,maybe everyone believes that and between is not a bad thing there is a direct corruption law uu death penalty poor all family members how is it fair sir
1006,dana desa aja korupsi danantara,"village funds, corruption and"
1007,tebak korupsi danantara,guess corruption and between
1008,nanti danantara gagal yakin bakal gagal jadi ajang korupsi korupsi ikut tanggung jawab loh pak ikut resmi mensuport,"later and between failing to believe that it will fail to be a place for corruption, corruption is part of the responsibility, sir, to officially support"
1009,asabri jiwasraya garuda timah korupsi pertamina kait pertalite pertamax muncul media berita feb 2025 bbrp hari resmi danantara seperti kasus jadi ktk joko widodo periode dua proses hukum pihak2 sangka hilang privileged,asabri jiwasraya garuda tin corruption pertamina pertalite hook firstx appeared news media feb 2025 bbrp official day and between as the case so ktk joko widodo period two legal proceedings parties thought lost privileged
1010,ngomong masalah danantara pake politik penting jadi g usah terlakamu munafik diplomatis yakin aja kalau asli nyadar penuh penting politik mungkin korupsi akhir rugi besar empati dipake ex pres kok punya empati,talking about problems and between using important politics so you don't have to be a diplomatic hypocrite just be sure that the original is full of important politics maybe the final corruption is a big loss of empathy used ex pres why have empathy
1011,siapa bilang tidak yakin sama danantara yakin kok yakin kalau danantara hadir ladang korupsi wkwkwk,who said they were not sure of the same and between them they were sure they were sure that and between them there was a field of corruption wkwkwk
1012,beliau sangat mulia koruptor bukti ex napi korupsi angkat jadi komut pln libat danantara 2 usaha peganf duit rakyat banyak bangetttttt ceo danantara libat kasus pasar modal asuransi,he is very noble corrupt evidence of ex-corruption convicts raise to become commut pln involved and between 2 efforts peganf public money very muchttttttt ceo and between involved insurance capital market cases
1013,bagaimana good governence danantara kelola sudah tukang jago korupsi versi ocrp niat baik hanya tipu kalau niat baik mesti cara baik cara sudah rusak mana niat baik hanya mau tipu publik,how good governance and governance are already masters of corruption the ocrp version of good intentions is only a lie if good intentions must be a good way where good intentions only want to deceive the public
1014,lama urus danantara bau anasir jokowi akan bener ada korupsi danantara hukum mati serah adil rakyat,for a long time and between the smell of the elements of jokowi there will be corruption and between the death penalty and the fair handover of the people
1015,tadi barusan diskusi nunggu buka puasa teman teman diaspora indo amerika ttg inti pesimis prediksi danantara bernasip sama 1malaysia development had milik najib razak ujung korupsi skandal,just now a discussion waiting for the breaking of the fast of friends of the diaspora friends of Indonesia about the core of the pessimistic prediction and between the same 1malaysia development of the limits belonging to najib razak the tip of corruption scandal
1016,bapak ambil contoh 1 aja pertamina patra niaga pnl tahun jalan 2023 aja lebih dikit nominal di korupsi jd wajar aja rakyat tanya danantara nanti tdk nasib sama mau husnudzon kita takut,you take the example of 1 only pertamina patra commerce pnl road year 2023 just a little more nominal in corruption so it is only natural for the people to ask and between later will not be the same fate want husnudzon we are afraid
1017,coba aja pak buat ruu hukum mati pidana korupsi miskin seluruh keluarga danantara pelaksannya gaboleh kebal hukum baru kalo kaya gitu percaya jadi kalo bukti korupsi danantara langsung tembak tembak dor dor dor dor,"just try it, sir, for a criminal death sentence bill, corruption is poor, the whole family and the implementation intermediary is gaboleh, against the new law, if you are rich, you believe it, so if the evidence of corruption and between directly shoots dor dor dor"
1018,inti ya pak danantara adlh lubang baru kalian semua buat korupsi itu saya percaya stop banget buat bangun opini benar bantu sama sekali heran kok tenang sih hidup bahkan level menteri agama aja korupsi uang hajialquran,"core, sir, and between is a new hole, all of you for corruption, I believe stop really to build a true opinion, help me completely wonder how calm I live, even at the level of the minister of religion, just corruption of hajialquran money"
1019,bapak sndiri jujur depan kerja danantara hasil baik potensi korupsi luas lihat atur kelola jabat resiko investasi jujur cemas jabat milik jejak rekam duga korupsi,"mr. Sndiri is honest in front of work and among the good results of the potential for widespread corruption, see the management of honest investment risk shaking, anxious that the shaking belongs to the corruption record"
1020,proyek mau dana danantara ini ada jelas jadi memang paling asa jadi sumber korupsi proyek makan siang gratis minum susu gratis sampai sekarang beranta potensi gagal itu jelas program,the project wants funds and between this there is clearly so it is most desperate to be a source of corruption for the free lunch project to drink free milk until now because the potential for failure is clearly the program
1021,ngeri habis mikir mantan napi korupsi bi masuk jajar danantara,horrified to think that ex-corruption convicts would enter the ranks and between
